game,difficulty,session,id,timestep,band,T7,O1,C1,Fp1,O2,C2,Fp2,T8
FLAPPY,1,1,PTS92Q,74,alpha,1.1875489422363812,0.43798920657210416,0.2820121231076369,0.5465426944683112,-0.018843222017915703,-0.25153655932354096,-0.3626756908060094,0.08659147745761427
FLAPPY,1,1,PTS92Q,75,alpha,0.6125064169412348,0.1377541026734232,1.056205751117277,0.4458059957004503,0.23131957385620683,0.6983992079266288,-0.13471503669654064,-0.2909533509653016
FLAPPY,1,1,PTS92Q,76,alpha,-0.3684104621708448,0.07739702361730796,-0.4282969310115004,-0.7009151920807868,0.4163924510691798,0.14087828168050703,-0.6874227511408469,-0.1655069204890906
RUNSHOOT,3,1,PTS92Q,77,alpha,-0.9325635884273796,-1.0374677544755189,-1.4637720348812318,-1.2134817559136393,-1.1252742989518887,-1.2965574930013581,-1.1708924269069734,-0.1874342420941548
RUNSHOOT,3,1,PTS92Q,78,alpha,0.07273253462007713,-1.1886741924257194,-0.5453777683721059,-0.21493252975839058,-1.1307681933170117,-0.47606523494126396,-0.488697205765303,-0.18984871788581717
RUNSHOOT,3,1,PTS92Q,79,alpha,-0.8381045683596643,-1.1313978189113514,-0.5625274516203691,-0.697549712679517,-0.8607240428601669,-0.4716270623959064,-0.37831048604782935,-0.2741670252964129
RUNSHOOT,3,1,PTS92Q,80,alpha,-1.2392004973256492,-0.8306832301067891,-1.2698067894683902,-1.3142081561981878,-1.0814011346512409,-1.12937638893193,-1.012502487666794,0.36639521608492737
RUNSHOOT,3,1,PTS92Q,81,alpha,-1.0759409097749686,-0.2209223411579795,-0.8761888193668665,-1.1247973648586973,-0.7674275419320258,-0.9833133663923328,-1.1230032091576359,-0.2535117836522994
RUNSHOOT,3,1,PTS92Q,82,alpha,-0.9537298045454139,-0.44806375731975806,-0.45261918478197855,-0.8843751322110022,-0.2060792001454184,-0.5410244294993269,-1.000680879287016,-0.2418826596154823
RUNSHOOT,3,1,PTS92Q,83,alpha,-1.2508065956527368,-1.0636742441521938,-1.245572787329399,-1.3542190103156477,-1.1622638173992006,-1.219300555880657,-1.1236780795623968,-0.04421792741538671
RUNSHOOT,3,1,PTS92Q,84,alpha,-0.9870181181433254,-0.6225201447693832,-0.6659130681486582,-0.9330465841860818,-0.7301011013623578,-0.730002367018149,-0.9992048766722917,-0.19271233717584793
RUNSHOOT,3,1,PTS92Q,85,alpha,-1.004717802422006,-0.9616242646153321,-0.9639359211757181,-0.9926449570402793,-1.1281345094825201,-1.1224002133944229,-0.9806169195497462,0.19749804330213358
RUNSHOOT,3,1,PTS92Q,86,alpha,-0.5167577034450502,-0.8321903548881472,-0.8241548510803323,-0.7830305016766411,-0.886328344663856,-0.9124290668026205,-0.9404757130295996,-0.19433065521255294
RUNSHOOT,3,1,PTS92Q,87,alpha,-0.7420627842100286,-0.9658065033914676,-0.980435796774238,-0.9670819726272135,-0.7368311501028567,-0.9785997584488224,-0.6691572535080307,0.09565360696431284
RUNSHOOT,3,1,PTS92Q,88,alpha,-1.2651725874214734,-1.3507366093486828,-1.1157678313516979,-1.3197523606047157,-1.3105193195378226,-0.8793016152065861,-1.2339866659053347,-0.340119933222758
RUNSHOOT,3,1,PTS92Q,89,alpha,-1.0713590316589934,-0.9095464071106234,-1.3138204363463233,-1.2954815465373324,-1.1356693174298995,-1.3839222465524852,-1.1838136277410678,-0.46644383812961304
RUNSHOOT,3,1,PTS92Q,90,alpha,-1.2404177834990788,-0.9895640803085487,-1.0241289701032847,-1.141993825087439,-0.8838934282961388,-1.1111944314006816,-0.9280585036861836,-0.3046679426536935
RUNSHOOT,3,1,PTS92Q,91,alpha,-0.41178610428620205,-0.9621863436359546,-0.23274590754633426,-0.43575415421871816,-0.8825446307915107,-0.12142497447143176,-0.5352319281438437,-0.034718342132336946
RUNSHOOT,3,1,PTS92Q,92,alpha,-0.9182461066207445,1.032929207045943,0.48887748568569667,-0.7501300611216787,1.094959870658832,1.9347891094871479,-0.14881243165900815,-0.38702000566324707
RUNSHOOT,3,1,PTS92Q,93,alpha,-0.6683286358207365,-1.0101496898426297,-0.7516068110193062,-0.6917076809816225,-1.4289697221658086,-0.9423221824440645,-0.8227718755502562,-0.419415798551521
RUNSHOOT,3,1,PTS92Q,94,alpha,0.38778116250087324,-0.18760778862327274,-0.5352380694837782,0.030428118013946737,-0.5989536852408319,-0.7114876370198099,-0.3675126726160505,-0.08919066697227199
RUNSHOOT,3,1,PTS92Q,95,alpha,-0.5225144920917087,-0.5602125706386805,-0.7613411273964354,-0.7454633572543251,-0.33895951695040005,-0.83505927245118,-0.8048587039855086,-8.244239202104283e-05
RUNSHOOT,3,1,PTS92Q,96,alpha,-1.034579390732768,-0.08756566570351013,-0.5452767549187909,-1.0629819410471737,-0.708428915943827,-0.7268898373277878,-1.152174871721065,-0.10111962628433036
RUNSHOOT,3,1,PTS92Q,97,alpha,1.508734613954913,0.27012266717018035,-0.20491132978238294,1.3000288552236416,0.45914190820254863,-0.42849234585322515,0.5965062855024312,0.04587319806644037
RUNSHOOT,3,1,PTS92Q,98,alpha,0.9842378872591175,0.10887946564199746,0.2894863561658429,0.6378052168800277,0.4925576478296998,0.00307635675420413,0.11464042725171769,-0.40890893670305006
RUNSHOOT,3,1,PTS92Q,99,alpha,-0.8781839168873686,-0.5641570383099025,-0.6019142853372903,-0.6911089400170256,-0.5394352025314847,-0.7708194350262657,-0.6863215575354651,-0.4349127844526468
RUNSHOOT,3,1,PTS92Q,100,alpha,-0.13355307070238737,-0.3424496440811861,-0.5169997665223856,-0.19267981915869065,-0.37314600059281133,-0.91577433182314,-0.11740689917022623,0.1251086814247934
RUNSHOOT,3,1,PTS92Q,101,alpha,0.40305052693347176,-1.297569414111336,-0.21787899104242356,0.22863113149330755,-0.9560793119717698,-0.27190801643113915,-0.4450886517184798,0.04798227473183924
RUNSHOOT,3,1,PTS92Q,102,alpha,-0.8727889796095961,-0.3779282297074016,-0.590495049092345,-1.031952800007079,-0.5147173164836116,-0.7118851531846321,-0.6044450907156299,-0.18046697255097036
RUNSHOOT,3,1,PTS92Q,103,alpha,-0.7783354392251594,-0.9516958515497508,-1.0367745245845565,-0.7751635252106414,-0.4237196448564996,-1.1072484407962953,-0.0794893508460883,-0.410426875375331
RUNSHOOT,3,1,PTS92Q,104,alpha,-0.6627663218314905,-0.7272317414128229,-0.6258538243680721,-0.6036877545612955,0.08245231910243016,-0.9211872289683329,-0.7236936873432683,-0.10401588283059045
RUNSHOOT,3,1,PTS92Q,105,alpha,-0.32857460655309767,-0.6186048504194791,-0.7809721989510336,-0.3943653830235551,-0.7634784030217339,-0.9017478008477159,-0.2412571335607711,0.5396428579460735
RUNSHOOT,3,1,PTS92Q,106,alpha,0.8479203546999603,-0.9343753896121213,-0.2789907423907143,0.20756759542887715,-0.7320427488294015,-0.26909452598409606,-0.6180500859779827,0.3938365047734288
RUNSHOOT,3,1,PTS92Q,107,alpha,-0.05857575747056231,-0.3155755267019426,-0.6448261029117881,-0.1546069944425608,-0.22839633158073647,-0.5959688255412756,-0.20700075187191752,0.28851105988011927
RUNSHOOT,3,1,PTS92Q,108,alpha,-0.7292585090776234,-0.6596641960256828,-1.2281450400979057,-0.8294707262952647,-1.0851124719870167,-1.3024132095042869,-0.7497102476791672,-0.06084683684225
RUNSHOOT,3,1,PTS92Q,109,alpha,-0.93266340951861,-1.119022091857879,-0.7053533198677752,-0.668332004155,-1.0877007747852783,-0.2986568898875378,-0.4248223931877206,-0.11539266948152677
RUNSHOOT,3,1,PTS92Q,110,alpha,-0.0876479436547353,-0.07899695346997872,1.1464356408743004,0.6589602176584074,-0.46652977756139324,1.5341347271280612,0.48936178722127416,-0.04362683555178923
RUNSHOOT,3,1,PTS92Q,111,alpha,-0.46069756374473275,-1.068435456415268,-0.823945539684119,-0.5001828254826567,-1.0449688781620612,-0.9937486711586283,-0.6328663855083136,0.5635573675500489
RUNSHOOT,3,1,PTS92Q,112,alpha,-1.075507255049105,-0.9471934979634624,-1.0452291518189039,-0.9698760870733076,-0.8339367982996525,-0.9000853958150828,-0.7103979868245249,0.31475679690228536
RUNSHOOT,3,1,PTS92Q,113,alpha,-0.7965770637024153,-0.25686102651512477,-0.8275218492234029,-0.7801311487232062,0.12788947608161857,-0.5799619037658345,-0.822432366286792,0.014657119007237908
RUNSHOOT,3,1,PTS92Q,114,alpha,-0.8024747707988087,-1.0993970896672016,-0.8012266974184424,-0.7036730426076929,-0.8101591459849768,-0.7419140081198057,-0.7627301535495822,-0.33975321445025247
RUNSHOOT,3,1,PTS92Q,115,alpha,-0.8561272724980937,-1.1071741547528993,-0.5211519346678513,-0.6221520774721295,-1.2851489213474399,-0.33057621656423763,-0.6445584766800356,0.01553924316218568
RUNSHOOT,3,1,PTS92Q,116,alpha,-1.2645196127579763,-1.1007732109191182,-0.67619267323873,-1.0525349020723196,-0.9395096995386623,-0.22358626622540254,-0.7039313370467202,-0.13910014408977245
RUNSHOOT,3,1,PTS92Q,117,alpha,-0.9954409366410742,-0.6990403059226367,-0.9118378087145469,-1.1759169307729023,-0.36437897653480705,-0.8793298486461679,-0.6488782782344219,0.2890659701918326
RUNSHOOT,3,1,PTS92Q,118,alpha,-0.15710549733865797,-0.9417087566590872,-0.9586330707304581,-0.31687251290365703,-1.352624801722286,-0.9989602689367058,-0.23250567627468333,0.25227812537854005
RUNSHOOT,3,1,PTS92Q,119,alpha,-1.0665323539658174,-1.41537270530625,-1.427429804669564,-1.202828859107725,-1.1769387200629327,-1.6012006114356379,-1.1207035167084356,0.1841018747259525
RUNSHOOT,3,1,PTS92Q,120,alpha,-1.0263097542987774,-1.3071252521599486,-1.1374488990152278,-1.14365573768959,-0.9360546730902476,-1.129329377547923,-1.2046573884422394,-0.04904623707471545
RUNSHOOT,3,1,PTS92Q,121,alpha,-1.1125633492809828,-1.0488413920842554,-1.0629247320442323,-1.1166433112514311,-1.1302298855070343,-1.1050630317293502,-1.0939952338484769,-0.25887199904343683
RUNSHOOT,3,1,PTS92Q,122,alpha,-1.2236444722266138,-0.8960275304608024,-1.1345330627688879,-1.199269892709558,-0.49864811483714805,-0.9863042793888391,-0.5819841253134567,-0.22301934170221593
RUNSHOOT,3,1,PTS92Q,123,alpha,-0.24997453145776422,-0.5570791150201369,-0.3398265221290901,-0.16181137777004845,-0.3565973462961749,-0.221933513024256,-0.2537007607207799,-0.24719258053062126
RUNSHOOT,3,1,PTS92Q,124,alpha,-0.46377942099047587,0.1416931590522834,-0.2505660684542861,-0.059786124278886105,0.6655439221896735,-0.06127786381155186,0.3871819683712962,-0.2799962710390792
RUNSHOOT,3,1,PTS92Q,125,alpha,-0.8546338775942257,-0.7959195210016439,-0.6227120654770255,-0.9575663003748077,-0.5767358796844607,-0.36721033836698797,-0.7664371449941718,-0.28696166615227087
RUNSHOOT,3,1,PTS92Q,126,alpha,-1.091127056692869,-0.8587116619544664,-0.9401065703037549,-1.128772306679222,-0.6798398171253134,-0.8554357616885375,-0.781598465624899,-0.06899170360684675
RUNSHOOT,3,1,PTS92Q,127,alpha,-0.7703627476347463,-0.0965751656436431,-0.2455149623644512,-0.6906885372533349,-0.7356654625731538,-0.3221557078920241,-0.8045375540390439,0.2274489378176222
RUNSHOOT,3,1,PTS92Q,128,alpha,-1.237945223073462,-0.8419758625473619,-1.1947010044633606,-1.2632599574811123,-0.7795047162298405,-0.9530696906942538,-1.102020325928421,0.009060391902516838
RUNSHOOT,3,1,PTS92Q,129,alpha,-0.8769671109779544,-0.5708862693313925,-0.885356390995251,-0.8526918643812206,-0.9618630511149692,-0.5687710182265819,-0.8071519991091906,0.3083658197763044
RUNSHOOT,3,1,PTS92Q,130,alpha,-0.6629817293963988,-0.7469790152265975,-0.3155775600001645,-0.6593994679261694,-0.925359007007513,-0.13831860824160344,-0.09345317047526316,-0.3012737564696394
RUNSHOOT,3,1,PTS92Q,131,alpha,-1.048739912939522,-0.4471601685091466,-0.20295344479380834,-0.653609473673787,-0.35010456030885656,0.23298661076651003,-0.5157457299567983,-0.281401356656593
RUNSHOOT,3,1,PTS92Q,132,alpha,-0.31345199137883134,-0.34479147872310617,-0.5496349982109888,-0.15914054524461435,-0.12071846131271131,-0.1403677222165992,-0.10865449894517863,-0.03086403911084747
RUNSHOOT,3,1,PTS92Q,133,alpha,1.045074860537015,-0.6159481128274675,0.02494522101350297,0.8685023558221064,-0.6759034424963126,-0.3050085055134037,0.17349290880314672,0.3346015240501766
RUNSHOOT,3,1,PTS92Q,134,alpha,0.010660025876962404,-0.8426853802048748,-0.8277731050098811,-0.2551622665495261,-1.2108567652370423,-0.7940455347214698,-0.4881918920436069,-0.033706258736884195
